Scenario,Input_Amplitude,Input_lambda,Cotton_Demand,Rice_Demand,Wheat_Demand,Sugarcane_Demand,Miscellaneous_Demand,Annual_Scarcity,Variability,Surplus_Capacity,Deficit_Severity,Storage_Adequacy,Storage_Adequacy_Points,Best_Months,Worst_Months
299,1.1712613780379915,0.39630686234776397,98.69562244930897,46.76659482181939,4.232795015800316,61.336185106008905,13.319116446943013,1.5188338903388443,26.957420572548827,7.4015498873546495,19.55587068519418,0.5304661831986225,2,May-Jun-Jul,Oct-Nov-Dec
300,1.076893759872238,0.2765207172388998,34.87916757181289,5.07121834406056,59.58663566915967,158.4495656325207,36.85434531270628,2.1465685739494473,20.23199338516101,-2.775025023791425,23.007018408952437,0.7068013382452081,2,Jul-Aug-Sep,Feb-Mar-Apr
301,1.1852531180712897,0.24397551456086763,74.31797825088242,25.27848167071505,56.114760209627015,133.68662421622471,20.213864311864626,2.072761601944271,13.422864593533152,-5.339294662890335,18.762159256423487,1.0653463648057235,1,Jun-Jul-Aug,Feb-Mar-Apr
302,0.7094516531600366,0.5171211874548637,79.58394411883422,30.51409538400846,88.8766466290177,58.92701628937203,46.25629291993948,3.1634157585260594,12.247970812305242,-9.991661398838412,22.239632211143654,1.1675403394685702,1,Jun-Jul-Aug,Mar-Apr-May
303,1.389583688707829,0.6046015512541033,48.87412065279113,36.1102992954606,39.67523831490501,101.87315661987748,6.514475474137818,1.3534788042889594,22.16184530540603,8.695157405783027,13.466687899623002,0.6452531277488768,2,May-Jun-Jul,Oct-Nov-Dec
304,1.0455333165557255,0.6928076741799304,44.888976226108745,69.36576584371353,40.770695308042725,19.633820730253387,23.059990165355167,1.479845871830282,26.80170299231521,9.607521780388499,17.19418121192671,0.5335481855052348,2,May-Jun-Jul,Sep-Oct-Nov
305,1.3072797379589078,0.3481601103313475,69.75561790044152,57.619486286809206,68.18749325619363,42.697141931192334,21.34962406068572,1.594198726693419,15.79194211147903,1.7327653918335848,14.059176719645444,0.905525102552488,2,May-Jun-Jul,Oct-Nov-Dec
306,1.3690152535024214,0.2105576194677207,91.16029673955933,45.809776892216846,19.5778334457464,63.80116570817145,12.534138525901225,1.3715776300389868,19.017902365655644,4.633948731153803,14.383953634501841,0.7519230946218504,2,May-Jun-Jul,Oct-Nov-Dec
307,0.473130272407733,0.08189245231722848,71.70270960490774,48.40009663431542,50.66632705934529,28.434145214552082,45.981535183002926,3.5155840995746805,9.789783770258467,-9.75460206774003,19.544385837998497,1.4607064196293742,1,May-Jun-Jul,Sep-Oct-Nov
308,1.3454145984701649,0.7680466859245553,32.06891797151434,23.714649701030513,5.443791559671352,69.84448670730035,12.884378773726409,0.8603532652399393,27.139069582861925,18.316201358068117,8.822868224793808,0.5269156319577853,2,May-Jun-Jul,Oct-Nov-Dec
309,1.5865065214048233,0.07864821314034459,100.84311526182462,47.7266403733966,48.03267072835765,3.030138131624916,21.558259241269887,1.140683226726546,16.162969867421772,6.445938734252305,9.717031133169467,0.8847383938284269,2,Jun-Jul-Aug,Nov-Dec-Jan
310,0.940483725602389,0.08358223153396432,69.61496807809694,43.24549243029248,59.34846933896596,76.02004320477145,36.21265985584843,2.332041114742104,11.03393655866686,-7.558220641123313,18.592157199790172,1.2960016512663142,1,Jun-Jul-Aug,Mar-Apr-May
311,0.6837871336116264,0.9446757484629795,44.31381479236895,38.92966391371169,73.47277520345115,109.56411170852897,32.04653864101176,3.1965147314450255,17.08199603969939,-7.089347832550997,24.17134387225039,0.8371387024540987,2,May-Jun-Jul,Sep-Oct-Nov
312,1.3192317359614796,0.050956207234212125,82.7368675878418,85.75741666435913,83.05983654601486,45.59784912083445,36.73054785996881,2.033642756576708,15.080535234641545,-5.727883575501934,20.80841881014348,0.9482422060956713,2,Jun-Jul-Aug,Mar-Apr-May
313,1.724684059565091,0.8181901584484969,9.246745805259451,46.96488734129908,85.70233457371418,117.65902814556446,3.997104506995375,1.2573672481007943,27.19723077807229,13.679171519833655,13.518059258238635,0.5257888244831657,2,May-Jun-Jul,Feb-Mar-Apr
314,0.6934047239070731,0.3004509558581948,13.247461155684547,36.482395089012115,24.932488273282637,23.410048735618343,34.71599193644285,1.4068225054800734,7.136883846362693,1.227791482591753,5.90909236377094,2.0036755967785553,1,May-Jun-Jul,Feb-Mar-Apr
315,1.013693939881056,0.46087352507118606,79.36821574468765,27.34303852919461,41.05736173368498,103.43274398024845,10.279020433615724,2.008744752485104,16.73723140077723,-1.3851652023316454,18.122396603108875,0.8543826429582583,2,May-Jun-Jul,Oct-Nov-Dec
316,1.3744851584367557,0.38718909287400455,95.64360460970647,40.919863519326206,61.45060512600408,138.07941016197353,38.1034995792584,2.194694612969496,19.008321628825797,-5.883882345646342,24.89220397447214,0.7523020853305793,2,May-Jun-Jul,Oct-Nov-Dec
317,1.631821193432334,0.372670784417035,84.33208839860676,26.58921587250222,83.44967131617777,141.9280976477539,9.290087816628152,1.7346563328892308,21.426697563723135,0.29952057361053974,21.127176990112595,0.6673916947523859,2,Jun-Jul-Aug,Feb-Mar-Apr
318,1.5147082820069777,0.49055954470085694,75.93994366756306,6.517240810269761,94.28379878025937,106.77347224333944,35.4033152239227,1.7132249601250111,23.739826666108396,1.9269268836070914,21.812899782501304,0.6023632860140069,2,Jun-Jul-Aug,Feb-Mar-Apr
319,0.719460554381022,0.6184690730212192,31.37722160317866,83.93736597534206,34.739472810141116,114.3014276673037,19.63908469804217,2.918326569634557,23.51094949378209,-3.405399621115148,26.916349114897237,0.6082272433864019,2,May-Jun-Jul,Sep-Oct-Nov
320,1.3867151011520376,0.9892989287060588,23.890979879165144,0.6156911876832906,76.09816384559075,53.618151384912224,44.80504458154957,1.1579233389939068,23.48247826040054,13.008253559399396,10.474224701001143,0.6089646859852383,2,May-Jun-Jul,Feb-Mar-Apr
321,0.7594090981559679,0.38112925753211646,99.46129766052168,50.67171733733289,79.05484282421463,38.58227142402737,14.475279213496359,2.7762832721741137,15.413954362271763,-6.738632334827141,22.152586697098904,0.9277307862673869,2,May-Jun-Jul,Sep-Oct-Nov
322,1.1131656124390585,0.09325716360091973,92.91109508811077,47.65935711487926,96.58575137598687,126.6808072583791,25.090587850413556,2.7533510199363453,17.335272290903983,-12.504962157522744,29.840234448426727,0.8249077233994977,2,Jun-Jul-Aug,Mar-Apr-May
323,0.7501571903952227,0.6175355610224789,100.94547303031155,73.49044846840397,26.4115513649593,134.63043127928486,33.56991585213836,3.663432787824449,33.038411274039696,-6.940851428246416,39.979262702286114,0.43282952928297697,0,May-Jun-Jul,Sep-Oct-Nov
324,0.4854990534401029,0.9910494064639848,66.73286904835544,18.44942999763374,60.1797208302516,114.68637988297826,13.888474043196002,3.848983839357049,14.759210746040411,-8.980604621517857,23.73981536755827,0.9688864971208838,2,May-Jun-Jul,Sep-Oct-Nov
325,1.033974594537806,0.24065375362318664,96.02871631338542,21.776691089126484,52.11760925274774,30.63565442028616,8.046797834674962,1.5767164106603726,12.036236820905273,0.6212476055470724,11.4149892153582,1.1880789828896425,1,Jun-Jul-Aug,Oct-Nov-Dec
326,1.1570456014127906,0.29357410152545343,50.37766578742669,42.801893132977064,94.77897081553513,159.43767254630163,44.74297821713309,2.681565469451368,20.10627224445913,-10.895681625864146,31.001953870323277,0.7112208482077419,2,Jul-Aug-Sep,Mar-Apr-May
327,0.7879778349355704,0.9343751163566693,60.780611086770314,62.63832823862422,42.591623955811,104.71746905950624,22.482814718481798,2.793715529056363,30.50771292060933,-0.17102711724015407,30.678740037849483,0.4687339243427753,2,May-Jun-Jul,Sep-Oct-Nov
328,1.582783904122794,0.48232866066320795,55.63803106516818,55.809813078863115,90.59107222643915,140.88864287074583,27.903520598707004,1.9138544572787635,21.562696044185483,-1.4740679690669332,23.036764013252416,0.6631823762064339,2,Jun-Jul-Aug,Feb-Mar-Apr
329,0.8075772648545549,0.5430686516005222,45.680128354826635,2.816352777655374,37.75276210040801,109.34621358662106,46.44527206425972,2.257175528360996,10.03556310957659,-4.797149286194788,14.832712395771377,1.4249324969471826,1,Jun-Jul-Aug,Feb-Mar-Apr
330,1.6236251147096425,0.31348946354430934,57.76668141082477,25.97584967039273,75.25816151782993,63.870075364285796,38.60187576176893,1.318741202527121,23.18473292465458,7.054795344292717,16.12993758036186,0.6167851942255251,2,Jul-Aug-Sep,Feb-Mar-Apr
331,1.0219062932968574,0.5370846068384634,7.677028813442913,4.592916119705435,22.080388086544577,108.99760847236738,21.761067949966694,1.2577390766547834,13.468092052675773,4.581403930412241,8.886688122263532,1.0617688046733351,1,Jun-Jul-Aug,Jan-Feb-Mar
