Scenario,Annual_Scarcity,Variability,Surplus_Capacity,Deficit_Severity,Storage_Adequacy,Storage_Adequacy_Points,Best_Months,Worst_Months,Input_Amplitude,Input_lambda
608,1.1337995448767313,53.01436666666667,25.556026666666668,27.45834,0.26973820304055945,0,May-Jun-Jul,Sep-Oct-Nov,1.5089859137043122,0.936919611756802
609,1.4480479138389555,47.6957,18.368360000000003,29.32734,0.2998173839570443,0,May-Jun-Jul,Sep-Oct-Nov,1.1486551734005694,0.9749630098530705
610,1.2305745714392888,52.36903333333334,23.54236000000001,28.826673333333332,0.2730621340474109,0,May-Jun-Jul,Sep-Oct-Nov,1.3784186469200757,0.9786573532532025
611,0.9833410923655808,34.6816111111111,19.341693333333332,15.339917777777773,0.4123222521060634,0,May-Jun-Jul,Oct-Nov-Dec,1.763051558625504,0.46779611237339197
612,2.1153872039624155,20.960033333333328,0.6553599999999964,20.304673333333334,0.6822508233924567,1,May-Jun-Jul,Sep-Oct-Nov,0.7384899144297716,0.15247264746456968
613,1.154028315669477,53.693033333333325,25.48635999999999,28.206673333333335,0.2663287788421962,0,May-Jun-Jul,Sep-Oct-Nov,1.4798789634830252,0.9636694100147175
614,0.9874199911020229,52.156699999999994,28.396359999999994,23.76034,0.27417378783550345,0,May-Jun-Jul,Sep-Oct-Nov,1.755165299202851,0.8366839502706277
615,2.698109143807362,30.462333333333326,2.4083599999999983,28.053973333333328,0.46943219495114197,1,May-Jun-Jul,Aug-Sep-Oct,0.5462937784801063,0.6409005973515217
616,1.8196807809910767,33.7817,8.465693333333332,25.316006666666667,0.42330610952083525,0,May-Jun-Jul,Sep-Oct-Nov,0.8831179895560073,0.6546984165570968
617,1.470368072295063,21.222277777777773,4.973026666666666,16.249251111111107,0.6738202256015039,1,May-Jun-Jul,Oct-Nov-Dec,1.128916311916607,0.1648774045896845
618,1.0514886571586257,49.78036666666666,25.774026666666657,24.00634,0.2872618455334801,0,May-Jun-Jul,Sep-Oct-Nov,1.638980902895101,0.8250427541338802
619,1.3974205073525794,23.339277777777767,6.903359999999994,16.435917777777775,0.612701049970603,1,May-Jun-Jul,Oct-Nov-Dec,1.1957407143681316,0.23650549717702576
620,2.0256096384426288,38.71036666666667,9.354693333333335,29.355673333333336,0.3694100891148021,0,May-Jun-Jul,Sep-Oct-Nov,0.7779343762246699,0.9039403916399881
621,1.60591032930857,43.662366666666664,14.82969333333333,28.832673333333336,0.3275131673271643,0,May-Jun-Jul,Sep-Oct-Nov,1.0208532236471246,0.9264829576176042
622,1.506211001000039,44.423366666666666,16.200359999999996,28.223006666666667,0.3219026623376136,0,May-Jun-Jul,Sep-Oct-Nov,1.0984431435438555,0.9072851059308992
623,2.154791168912207,26.651699999999998,3.064693333333331,23.587006666666667,0.5365511393269473,1,May-Jun-Jul,Sep-Oct-Nov,0.7222218970061074,0.4046797427552502
624,1.4509298879932775,23.893277777777776,6.7350266666666645,17.15825111111111,0.5984946951606566,1,May-Jun-Jul,Oct-Nov-Dec,1.146049073263079,0.26205211049317434
625,1.1845378750523279,30.632277777777773,13.671693333333332,16.960584444444443,0.4668278377383335,1,May-Jun-Jul,Oct-Nov-Dec,1.437878243512103,0.4291892141558646
626,2.0618733833127427,39.219033333333336,9.374360000000001,29.844673333333333,0.3646188797786109,0,May-Jun-Jul,Sep-Oct-Nov,0.7615902692988602,0.9378947575384518
627,2.281439465557446,23.702699999999997,1.0680266666666647,22.634673333333332,0.6033067962721548,1,May-Jun-Jul,Sep-Oct-Nov,0.6737146411144661,0.2672674292597822
628,1.6748833328281083,37.30303333333333,11.264359999999998,26.038673333333335,0.3833468413203216,0,May-Jun-Jul,Sep-Oct-Nov,0.9725643173743083,0.7431487481472883
629,0.9823702916262724,21.77883333333333,11.15236,10.626473333333333,0.6566008280210909,1,May-Jun-Jul,Nov-Dec-Jan,1.7649540088410436,0.13917655545721433
630,1.4659228517806873,25.29761111111111,7.4380266666666675,17.859584444444444,0.5652707655751422,1,May-Jun-Jul,Oct-Nov-Dec,1.1327908051634017,0.315869304491649
631,1.3909032491424347,25.824277777777773,8.446026666666663,17.37825111111111,0.5537424946809313,1,May-Jun-Jul,Oct-Nov-Dec,1.2020674770694035,0.3227384871387782
632,1.8875043601149275,32.76003333333333,7.506026666666665,25.25400666666667,0.4365074923611189,0,May-Jun-Jul,Sep-Oct-Nov,0.8459384363963316,0.6294468505592009
633,1.0154136032878949,56.99003333333334,29.93302666666667,27.05700666666667,0.2509210674848994,0,May-Jun-Jul,Sep-Oct-Nov,1.702585480088804,0.9445022118756004
634,2.0980326479710936,26.510033333333332,3.3100266666666673,23.200006666666667,0.5394184088791539,1,May-Jun-Jul,Sep-Oct-Nov,0.7458620277051546,0.3962830598644096
635,1.1358420666538274,44.0507,21.38569333333333,22.66500666666667,0.3246259423800303,0,May-Jun-Jul,Sep-Oct-Nov,1.506007011650935,0.7445044361924051
636,2.5477023586771606,31.388999999999996,3.4206933333333325,27.968306666666663,0.4555736085889962,1,May-Jun-Jul,Aug-Sep-Oct,0.5874840167330652,0.6760715829655154
637,1.299013169698927,32.8947,13.50736,19.387340000000002,0.4347204868869453,0,May-Jun-Jul,Sep-Oct-Nov,1.297812753022372,0.5304981547438697
638,2.2911489263258056,20.32336666666667,-0.5353066666666662,20.858673333333336,0.703623579426637,1,May-Jun-Jul,Sep-Oct-Nov,0.6702372694237015,0.1029030303872221
639,2.120878907749435,18.107277777777774,-0.8176400000000026,18.924917777777775,0.7897377052198167,1,May-Jun-Jul,Oct-Nov-Dec,0.7361900195420976,0.013584336377579317
640,1.8237112882687407,36.21003333333333,9.554693333333331,26.65534,0.3949181672483042,0,May-Jun-Jul,Sep-Oct-Nov,0.880836406137474,0.7452101125940854
641,1.9967900361016329,39.9877,10.119693333333332,29.868006666666666,0.3576099650642573,0,May-Jun-Jul,Sep-Oct-Nov,0.7913349401334022,0.9468324316381997
642,1.7688451999029464,31.7637,7.926360000000001,23.837339999999998,0.45019944150083274,1,May-Jun-Jul,Sep-Oct-Nov,0.9128633331493387,0.5724009621782453
643,1.9755776906675602,19.70294444444444,0.7866933333333339,18.91625111111111,0.7257798467798103,1,May-Jun-Jul,Oct-Nov-Dec,0.8014699952487867,0.1054782740643726
644,1.5644246674554942,33.08436666666666,10.363026666666665,22.721339999999998,0.43222831327182737,0,May-Jun-Jul,Sep-Oct-Nov,1.051935790378752,0.5819201535704093
645,1.2888303410073074,50.292699999999996,21.676359999999995,28.61634,0.284335499983099,0,May-Jun-Jul,Sep-Oct-Nov,1.3092617676589682,0.9610470654639915
