scenario,year,region,input,FiberCrop_withdrawal,Rice_withdrawal,Wheat_withdrawal,SugarCrop_withdrawal,MiscAll_withdrawals,Corn_withdrawal,MiscCrop_withdrawal,OilCrop_withdrawal,OtherGrain_withdrawal,Root_Tuber_withdrawal,gw,res,esm,tax,ssp,ag,soc,cluster_FiberCrop_withdrawal_Rice_withdrawal,cluster_FiberCrop_withdrawal_SugarCrop_withdrawal,cluster_FiberCrop_withdrawal_Wheat_withdrawal
ssp_socio3_ag2_gwlo_exp_gfdl_NDC_Tax_uct,2100,Pakistan,water_td_irr_IndusR_W,70.52000000000002,56.4145,44.082,10.12906,25.828126,2.72718,16.48188,1.6233689999999998,0.503736,4.491961,1,2,1,2,1,2,3,5,5,2
ssp_socio3_ag2_gwlo_exp_hadgem_NDC_Tax_uct,2100,Pakistan,water_td_irr_IndusR_W,68.2964,72.7752,63.458,14.164079999999998,31.233487000000004,4.1919,19.44106,1.6722549999999998,1.735811,4.192461,1,2,2,2,1,2,3,5,5,2
ssp_socio3_ag2_gwlo_exp_ipsl_NDC_Tax_uct,2100,Pakistan,water_td_irr_IndusR_W,69.8086,50.8429,37.8355,8.96828,23.636210499999997,2.25619,15.09438,1.6210939999999998,0.0819405,4.582606,1,2,3,2,1,2,3,5,5,2
ssp_socio3_ag2_gwlo_exp_miroc_NDC_Tax_uct,2100,Pakistan,water_td_irr_IndusR_W,70.99340000000002,60.0789,48.3031,11.01089,27.428532000000004,2.98699,17.570230000000002,1.644946,0.764872,4.461494,1,2,4,2,1,2,3,5,5,2
ssp_socio3_ag2_gwlo_exp_noresm_NDC_Tax_uct,2100,Pakistan,water_td_irr_IndusR_W,67.0559,70.6916,60.5759,13.72137,30.529875,4.10053,18.96251,1.645111,1.681254,4.14047,1,2,5,2,1,2,3,5,5,2
ssp_socio3_ag2_gwlo_rs_gfdl_NDC_Tax_uct,2100,Pakistan,water_td_irr_IndusR_W,72.1689,55.9446,43.1125,10.03456,26.118221,2.57485,17.055979999999998,1.609931,0.386458,4.491002,1,1,1,2,1,2,3,5,5,2
ssp_socio3_ag2_gwlo_rs_hadgem_NDC_Tax_uct,2100,Pakistan,water_td_irr_IndusR_W,69.6666,72.5987,62.5433,14.05901,31.52712,4.06848,19.97464,1.658077,1.629171,4.196752,1,1,2,2,1,2,3,5,5,2
ssp_socio3_ag2_gwlo_rs_ipsl_NDC_Tax_uct,2100,Pakistan,water_td_irr_IndusR_W,71.887,50.2111,36.5279,8.77947,24.139050002340625,2.081858,15.87836,1.596616,2.34062e-09,4.582216000000001,1,1,3,2,1,2,3,5,5,2
ssp_socio3_ag2_gwlo_rs_miroc_NDC_Tax_uct,2100,Pakistan,water_td_irr_IndusR_W,72.90010000000002,59.5512,47.1765,10.92544,27.665733000000003,2.86457,18.06668,1.6277,0.640887,4.465896,1,1,4,2,1,2,3,5,5,2
ssp_socio3_ag2_gwlo_rs_noresm_NDC_Tax_uct,2100,Pakistan,water_td_irr_IndusR_W,68.6893,70.1808,59.6715,13.54359,31.001987,3.97645,19.67115,1.628009,1.581398,4.14498,1,1,5,2,1,2,3,5,5,2
ssp_socio3_ag2_gwmed_exp_gfdl_NDC_Tax_uct,2100,Pakistan,water_td_irr_IndusR_W,69.4205,56.5699,44.8398,10.22638,25.8049,2.77856,16.36644,1.62655,0.5378419999999999,4.495508,2,2,1,2,1,2,3,5,5,2
ssp_socio3_ag2_gwmed_exp_hadgem_NDC_Tax_uct,2100,Pakistan,water_td_irr_IndusR_W,67.5695,72.8814,64.0176,14.24147,31.142781,4.23539,19.28524,1.6708349999999998,1.759624,4.191692,2,2,2,2,1,2,3,5,5,2
ssp_socio3_ag2_gwmed_exp_ipsl_NDC_Tax_uct,2100,Pakistan,water_td_irr_IndusR_W,69.6185,50.97020000000001,38.0347,9.02802,23.3962975,2.2928,14.7837,1.626333,0.1056145,4.58785,2,2,3,2,1,2,3,5,5,2
ssp_socio3_ag2_gwmed_exp_miroc_NDC_Tax_uct,2100,Pakistan,water_td_irr_IndusR_W,69.6856,60.2804,49.037,11.16449,27.446038,3.0603700000000003,17.46346,1.649045,0.8183929999999999,4.45477,2,2,4,2,1,2,3,5,5,2
ssp_socio3_ag2_gwmed_exp_noresm_NDC_Tax_uct,2100,Pakistan,water_td_irr_IndusR_W,66.3984,70.8596,61.1143,13.831409999999998,30.194606,4.145569999999999,18.53435,1.654065,1.721862,4.138758999999999,2,2,5,2,1,2,3,5,5,2
ssp_socio3_ag2_gwmed_rs_gfdl_NDC_Tax_uct,2100,Pakistan,water_td_irr_IndusR_W,69.7633,56.4021,44.5154,10.26917,26.178973,2.66455,16.933790000000002,1.623107,0.463209,4.494317,2,1,1,2,1,2,3,5,5,2
ssp_socio3_ag2_gwmed_rs_hadgem_NDC_Tax_uct,2100,Pakistan,water_td_irr_IndusR_W,67.7313,72.9165,63.664,14.27167,31.525101999999997,4.1536399999999984,19.82489,1.6646849999999995,1.698366,4.183521,2,1,2,2,1,2,3,5,5,2
ssp_socio3_ag2_gwmed_rs_ipsl_NDC_Tax_uct,2100,Pakistan,water_td_irr_IndusR_W,70.0463,50.6819,37.5083,8.96417,24.174767002347068,2.1498280000000003,15.83161,1.6083340000000002,2.3470700000000003e-09,4.584994999999999,2,1,3,2,1,2,3,5,5,2
ssp_socio3_ag2_gwmed_rs_miroc_NDC_Tax_uct,2100,Pakistan,water_td_irr_IndusR_W,70.312,60.0213,48.7224,11.17283,27.74837,2.94938,17.97299,1.64091,0.718063,4.467027,2,1,4,2,1,2,3,5,5,2
ssp_socio3_ag2_gwmed_rs_noresm_NDC_Tax_uct,2100,Pakistan,water_td_irr_IndusR_W,66.4821,70.63380000000002,60.8404,13.78643,31.022152000000002,4.07028,19.52717,1.635849,1.6541929999999998,4.13466,2,1,5,2,1,2,3,5,5,2
ssp_socio3_ag5_gwhi_exp_gfdl_NDC_Tax_ffict,2100,Pakistan,water_td_irr_IndusR_W,69.8862,51.7354,28.2302,2.29779,9.68520900454748,2.68214,3.15396,1.281949,4.547479999999999e-09,2.56716,3,2,1,1,1,5,3,5,5,2
