scenario,year,region,input,FiberCrop_withdrawal,Rice_withdrawal,Wheat_withdrawal,SugarCrop_withdrawal,MiscAll_withdrawals,Corn_withdrawal,FodderHerb_withdrawal,MiscCrop_withdrawal,OilCrop_withdrawal,OtherGrain_withdrawal,Root_Tuber_withdrawal,gw,res,esm,tax,ssp,ag,soc,cluster_FiberCrop_withdrawal_Rice_withdrawal,cluster_FiberCrop_withdrawal_SugarCrop_withdrawal,cluster_FiberCrop_withdrawal_Wheat_withdrawal,cluster_FiberCrop_withdrawal_MiscAll_withdrawals,cluster_Rice_withdrawal_SugarCrop_withdrawal
ssp_socio3_ag4_gwlo_rs_ipsl_NDC_Tax_uct,2100,USA,water_td_irr_California_W,3.443478,6.57631,0.641579,0.2320245,38.9070285,2.377154,8.434059999999999,26.12506,1.246257,0.235407,0.4890905,1,1,3,2,1,4,3,3,5,3,2,2
ssp_socio3_ag4_gwlo_rs_miroc_NDC_Tax_uct,2100,USA,water_td_irr_California_W,3.434785,6.42694,0.6362180000000001,0.2271436,38.3159089,2.167349,8.407309999999999,25.83214,1.203035,0.2226563,0.4834186,1,1,4,2,1,4,3,3,5,3,2,2
ssp_socio3_ag4_gwlo_rs_noresm_NDC_Tax_uct,2100,USA,water_td_irr_California_W,3.447165,6.59409,0.638728,0.2314569,39.201258,2.460857,8.472696000000001,26.27807,1.260416,0.239163,0.490056,1,1,5,2,1,4,3,3,5,3,2,2
ssp_socio3_ag4_gwmed_exp_gfdl_NDC_Tax_ffict,2100,USA,water_td_irr_California_W,3.70379,6.57293,0.7015060000000001,0.1985102,39.51308,3.51324,8.46514,25.41482,1.460138,0.263343,0.396399,2,2,1,1,1,4,3,3,5,3,2,2
ssp_socio3_ag4_gwmed_exp_gfdl_NDC_Tax_uct,2100,USA,water_td_irr_California_W,3.3851690000000003,6.85165,0.660622,0.2405094,39.8584941,2.8490270000000004,8.54293,26.36345,1.3409,0.2623811,0.499806,2,2,1,2,1,4,3,3,5,3,2,2
ssp_socio3_ag4_gwmed_exp_hadgem_NDC_Tax_ffict,2100,USA,water_td_irr_California_W,3.66776,6.50093,0.693477,0.1973526,39.127885,3.46247,8.396460000000001,25.16608,1.4507759999999998,0.261015,0.391084,2,2,2,1,1,4,3,3,5,3,2,2
ssp_socio3_ag4_gwmed_exp_hadgem_NDC_Tax_uct,2100,USA,water_td_irr_California_W,3.3666050000000003,6.81784,0.657845,0.2398552,39.7754489,2.843329,8.55755,26.27549,1.338458,0.2618996,0.4987223,2,2,2,2,1,4,3,3,5,3,2,2
ssp_socio3_ag4_gwmed_exp_ipsl_NDC_Tax_ffict,2100,USA,water_td_irr_California_W,3.65404,6.54071,0.691926,0.1978011,39.358717000000006,3.56395,8.47676,25.22045,1.4415300000000002,0.260529,0.395498,2,2,3,1,1,4,3,3,5,3,2,2
ssp_socio3_ag4_gwmed_exp_ipsl_NDC_Tax_uct,2100,USA,water_td_irr_California_W,3.38777,6.856269999999999,0.658062,0.2415389999999999,39.529737,2.861159,8.600610000000001,25.95728,1.3463230000000002,0.2636524,0.5007126000000001,2,2,3,2,1,4,3,3,5,3,2,2
ssp_socio3_ag4_gwmed_exp_miroc_NDC_Tax_ffict,2100,USA,water_td_irr_California_W,3.67621,6.5121400000000005,0.6976530000000001,0.1975914,39.53612,3.48164,8.36052,25.59278,1.444916,0.262114,0.39415,2,2,4,1,1,4,3,3,5,3,2,2
ssp_socio3_ag4_gwmed_exp_miroc_NDC_Tax_uct,2100,USA,water_td_irr_California_W,3.406524,6.8494100000000016,0.6592779999999999,0.2405179,40.05960219999999,2.84026,8.48039,26.64043,1.337222,0.2616746,0.4996255999999999,2,2,4,2,1,4,3,3,5,3,2,2
ssp_socio3_ag4_gwmed_exp_noresm_NDC_Tax_ffict,2100,USA,water_td_irr_California_W,3.67017,6.51146,0.693889,0.1972726,39.345772999999994,3.47321,8.499460000000001,25.26186,1.45505,0.262176,0.394017,2,2,5,1,1,4,3,3,5,3,2,2
ssp_socio3_ag4_gwmed_exp_noresm_NDC_Tax_uct,2100,USA,water_td_irr_California_W,3.394444,6.81313,0.652373,0.2391331,39.5362629,2.849555,8.652471,25.93374,1.339591,0.2617343,0.4991716000000001,2,2,5,2,1,4,3,3,5,3,2,2
ssp_socio3_ag4_gwmed_rs_gfdl_NDC_Tax_uct,2100,USA,water_td_irr_California_W,3.32091,6.375579999999999,0.638063,0.2265942999999999,37.76359939999999,2.132867,8.50688,25.22329,1.197782,0.2214232,0.4813572,2,1,1,2,1,4,3,3,5,3,2,2
ssp_socio3_ag4_gwmed_rs_hadgem_NDC_Tax_uct,2100,USA,water_td_irr_California_W,3.308018,6.42026,0.637804,0.2283508,38.0039879,2.239285,8.5449,25.29075,1.218888,0.2274876,0.4826773,2,1,2,2,1,4,3,3,5,3,2,2
ssp_socio3_ag4_gwmed_rs_ipsl_NDC_Tax_uct,2100,USA,water_td_irr_California_W,3.373743,6.57565,0.6437109999999999,0.2329839,38.7508015,2.385927,8.454329999999999,25.93477,1.250628,0.2360412,0.4891053,2,1,3,2,1,4,3,3,5,3,2,2
ssp_socio3_ag4_gwmed_rs_miroc_NDC_Tax_uct,2100,USA,water_td_irr_California_W,3.372738,6.4174500000000005,0.63859,0.2276796,38.1704504,2.178995,8.43656,25.6419,1.206173,0.2234919,0.4833305,2,1,4,2,1,4,3,3,5,3,2,2
ssp_socio3_ag4_gwmed_rs_noresm_NDC_Tax_uct,2100,USA,water_td_irr_California_W,3.364673,6.574540000000002,0.6403310000000001,0.2320689,38.9975569,2.471617,8.527470000000001,26.00405,1.264346,0.2402768,0.4897970999999999,2,1,5,2,1,4,3,3,5,3,2,2
