Scenario,Annual_Scarcity,Variability,Surplus_Capacity,Deficit_Severity,Storage_Adequacy,Storage_Adequacy_Points,Best_Months,Worst_Months,Input_Amplitude,Input_lambda
250,1.0679130197715632,56.855033333333324,28.672693333333328,28.18234,0.2515168695119928,0,May-Jun-Jul,Sep-Oct-Nov,1.611442916251019,0.9762159462917706
251,2.4131513373851794,27.23336666666667,2.1033600000000003,25.130006666666667,0.5250911565591719,2,May-Jun-Jul,Sep-Oct-Nov,0.6286929346733854,0.4450738830852557
252,2.9174322532952788,22.038999999999994,-2.078640000000001,24.117639999999994,0.6488497663233361,2,May-Jun-Jul,Aug-Sep-Oct,0.4938190737871611,0.13059022875717596
253,1.1021944389906904,50.67403333333334,25.103360000000002,25.570673333333335,0.282195812319393,0,May-Jun-Jul,Sep-Oct-Nov,1.556616786199456,0.8696132025054152
254,1.0159442492255493,27.3716111111111,14.374359999999994,12.997251111111108,0.5224391045872754,2,May-Jun-Jul,Oct-Nov-Dec,1.701614886315676,0.3000353440203914
255,1.3876398494173385,27.303277777777772,9.35836,17.944917777777775,0.5237466401062959,2,May-Jun-Jul,Oct-Nov-Dec,1.20523818076918,0.3737363209335383
256,2.2861345214918187,23.502700000000004,0.953693333333332,22.54900666666667,0.6084407323413905,2,May-Jun-Jul,Sep-Oct-Nov,0.6720367340686477,0.25739908784269216
257,1.4533101310596213,40.75670000000001,15.108360000000003,25.648340000000005,0.350862557567222,0,May-Jun-Jul,Sep-Oct-Nov,1.1439370447177728,0.7802831002639712
258,1.3095868605744885,30.75227777777777,12.221693333333326,18.530584444444443,0.4650062055023929,2,May-Jun-Jul,Oct-Nov-Dec,1.2861121187532878,0.47015363042813346
259,2.103160585637927,24.7457,2.468026666666667,22.277673333333333,0.5778781768145578,2,May-Jun-Jul,Sep-Oct-Nov,0.7436696602920039,0.31930844674034353
260,2.298020020883362,37.764333333333326,7.411026666666665,30.35330666666666,0.37866417166109123,0,May-Jun-Jul,Aug-Sep-Oct,0.6677698017370859,0.945352008672144
261,1.721012552808849,39.13303333333333,11.711693333333328,27.42134,0.36542017783781994,0,May-Jun-Jul,Sep-Oct-Nov,0.9424431195070833,0.8193275894875213
262,2.3734329923944397,22.738366666666668,0.20335999999999999,22.535006666666668,0.6288930163556162,2,May-Jun-Jul,Sep-Oct-Nov,0.6417424423938698,0.21499930914329515
263,1.4805604133993746,35.616033333333334,12.425693333333333,23.19034,0.40150456582756266,0,May-Jun-Jul,Sep-Oct-Nov,1.1200751857429188,0.6404634718745322
264,1.0058016753326762,53.116699999999994,28.380693333333326,24.73600666666667,0.26921853202476814,0,May-Jun-Jul,Sep-Oct-Nov,1.7203024458416591,0.8649870986280586
265,1.3700373769327945,24.548611111111107,7.893026666666662,16.655584444444443,0.5825176803394626,2,May-Jun-Jul,Oct-Nov-Dec,1.2226749433597375,0.27538037899143575
266,1.9167460602929014,39.50703333333333,10.415693333333332,29.091340000000002,0.3619608660398866,0,May-Jun-Jul,Sep-Oct-Nov,0.8307276825905561,0.8990140297704166
267,1.253040309479788,45.558033333333334,20.042693333333332,25.515340000000002,0.3138853667227368,0,May-Jun-Jul,Sep-Oct-Nov,1.3509796051093494,0.8277305852063003
268,1.2878342603519808,41.576033333333335,17.67402666666667,23.902006666666665,0.34394815602899426,0,May-Jun-Jul,Sep-Oct-Nov,1.3104061806713374,0.7441323750588412
269,1.325326411630884,48.9577,20.532359999999997,28.425340000000002,0.29208888489451096,0,May-Jun-Jul,Sep-Oct-Nov,1.2690412294595874,0.9466488974482062
270,1.258168839542749,33.957033333333335,14.61536,19.341673333333333,0.4211204158981301,0,May-Jun-Jul,Sep-Oct-Nov,1.3448446025867098,0.5493690376556569
271,1.2073499881540843,16.329499999999996,4.774359999999996,11.55514,0.8757157292017517,2,May-Jun-Jul,Nov-Dec-Jan,1.4078376508274404,0.004929805931972292
272,2.2438663839537627,38.14366666666666,7.868026666666667,30.275639999999996,0.3748984103957844,0,May-Jun-Jul,Aug-Sep-Oct,0.6875485025152784,0.9480598055860738
273,1.093622996964324,24.546944444444442,11.373359999999996,13.173584444444444,0.5825572316083696,2,May-Jun-Jul,Oct-Nov-Dec,1.5700011343359317,0.23992830974260587
274,1.2892339547056086,35.840700000000005,15.009693333333336,20.831006666666667,0.3989877429849305,0,May-Jun-Jul,Sep-Oct-Nov,1.3087958651469715,0.6020714285890019
275,1.111701266959509,40.90803333333333,20.41002666666666,20.49800666666667,0.34956459244761223,0,May-Jun-Jul,Sep-Oct-Nov,1.542013908576366,0.6686577164074414
276,1.1221466609942299,19.26461111111111,7.7903600000000015,11.474251111111109,0.7422937279928944,2,May-Jun-Jul,Oct-Nov-Dec,1.5262539908590753,0.09808146916947517
277,1.3434746441634098,28.942277777777768,10.78102666666666,18.16125111111111,0.4940868894216652,2,May-Jun-Jul,Oct-Nov-Dec,1.2498407248195247,0.4196080832878761
278,1.081784335284716,56.80736666666667,28.353693333333332,28.453673333333334,0.25172791556963564,0,May-Jun-Jul,Sep-Oct-Nov,1.5888363827767875,0.9843557010570192
279,1.02285359624995,54.36469999999999,28.545693333333325,25.819006666666667,0.26303833185872455,0,May-Jun-Jul,Sep-Oct-Nov,1.6891171510667635,0.8988006736166756
280,1.047078560684947,35.64827777777778,18.749026666666666,16.899251111111113,0.4011413984468628,0,May-Jun-Jul,Oct-Nov-Dec,1.6465093426884907,0.5174278775715533
281,1.125629970523995,37.237944444444445,18.437693333333335,18.80025111111111,0.38401690032419145,0,May-Jun-Jul,Oct-Nov-Dec,1.5210468748941113,0.5945093769270079
282,1.7263332034211312,33.841366666666666,9.22836,24.613006666666667,0.4225597665972907,0,May-Jun-Jul,Sep-Oct-Nov,0.9390602009412927,0.6377741256223377
283,3.0095591397232946,20.62133333333332,-2.993640000000002,23.614973333333324,0.6934566145092466,2,May-Jun-Jul,Aug-Sep-Oct,0.4740852085750455,0.02447378871248313
284,1.0690603509465126,28.13694444444444,13.907026666666665,14.229917777777775,0.5082286041483618,2,May-Jun-Jul,Oct-Nov-Dec,1.6095574995673945,0.3305743118811432
285,1.0065635418234746,26.63627777777777,14.10969333333333,12.526584444444438,0.5368617987581683,2,May-Jun-Jul,Oct-Nov-Dec,1.7188874202451256,0.2802038864615196
286,2.049875518186061,26.53636666666667,3.599360000000001,22.93700666666667,0.5388831176335368,2,May-Jun-Jul,Sep-Oct-Nov,0.7669477183969977,0.3957708168364846
287,1.0070849757723261,27.63727777777777,14.695693333333333,12.941584444444437,0.5174170956698986,2,May-Jun-Jul,Oct-Nov-Dec,1.717924013306557,0.30477222957097116
288,1.1523688147857862,18.313944444444438,6.7833599999999965,11.53058444444444,0.7808257824183761,2,May-Jun-Jul,Oct-Nov-Dec,1.482241721023874,0.07063247678192563
289,2.8306636143265846,35.62308888888889,4.290782222222222,31.332306666666664,0.4014250433083662,0,Apr-May-Jun,Aug-Sep-Oct,0.5136296693148599,0.9576980789439812
290,1.3682338926410673,29.106277777777777,10.624360000000001,18.481917777777774,0.49130294533634405,2,May-Jun-Jul,Oct-Nov-Dec,1.2244950168103257,0.4315337888445101
291,1.6996410605955128,18.789944444444437,1.7940266666666638,16.995917777777773,0.7610453581850816,2,May-Jun-Jul,Oct-Nov-Dec,0.9561875326894015,0.06696298494846413
292,2.513000576909727,37.52499999999999,6.279026666666667,31.24597333333333,0.3810792804796803,0,May-Jun-Jul,Aug-Sep-Oct,0.597685778162294,0.9919550645643622
