scenario,year,region,input,FiberCrop_withdrawal,Rice_withdrawal,Wheat_withdrawal,SugarCrop_withdrawal,MiscAll_withdrawals,Corn_withdrawal,FodderHerb_withdrawal,MiscCrop_withdrawal,OilCrop_withdrawal,OtherGrain_withdrawal,Root_Tuber_withdrawal,gw,res,esm,tax,ssp,ag,soc,cluster_FiberCrop_withdrawal_Rice_withdrawal,cluster_FiberCrop_withdrawal_SugarCrop_withdrawal,cluster_FiberCrop_withdrawal_Wheat_withdrawal,cluster_FiberCrop_withdrawal_MiscAll_withdrawals,cluster_Rice_withdrawal_SugarCrop_withdrawal
ssp_socio3_ag4_gwlo_exp_noresm_NDC_Tax_uct,2100,Russia,water_td_irr_VolgaR_W,0.03601446,3.042949,0.8489190000000001,0.447001,12.1272,2.251909,7.220150999999999,0.3061144,0.0406516,2.062454,0.2459199999999999,1,2,5,2,1,4,3,6,0,4,3,4
ssp_socio3_ag4_gwlo_rs_gfdl_NDC_Tax_ffict,2100,Russia,water_td_irr_VolgaR_W,0.0476256999999999,3.61495,1.099538,0.442556,15.101342500000003,3.2575700000000003,8.56248,0.392557,0.0500731,2.60125,0.2374123999999999,1,1,1,1,1,4,3,3,0,7,4,4
ssp_socio3_ag4_gwlo_rs_gfdl_NDC_Tax_uct,2100,Russia,water_td_irr_VolgaR_W,0.03719219,3.112139,0.8672290000000001,0.455002,12.073075099999999,2.27071,7.117238,0.3202535999999999,0.0409871999999999,2.074716,0.2491703,1,1,1,2,1,4,3,6,0,4,3,4
ssp_socio3_ag4_gwlo_rs_hadgem_NDC_Tax_ffict,2100,Russia,water_td_irr_VolgaR_W,0.04717,3.59487,1.09487,0.442287,15.094681,3.24132,8.579699999999999,0.390198,0.050038,2.59778,0.235645,1,1,2,1,1,4,3,3,0,7,4,4
ssp_socio3_ag4_gwlo_rs_hadgem_NDC_Tax_uct,2100,Russia,water_td_irr_VolgaR_W,0.03693715,3.099684,0.8635370000000001,0.454081,12.0864918,2.266996,7.1398350000000015,0.3185277999999999,0.0409731999999999,2.071725,0.2484347999999999,1,1,2,2,1,4,3,6,0,4,3,4
ssp_socio3_ag4_gwlo_rs_ipsl_NDC_Tax_ffict,2100,Russia,water_td_irr_VolgaR_W,0.0461585,3.49433,1.058974,0.429718,14.636884899999997,3.14919,8.310789999999999,0.379205,0.048592,2.51893,0.2301779,1,1,3,1,1,4,3,3,0,7,4,4
ssp_socio3_ag4_gwlo_rs_ipsl_NDC_Tax_uct,2100,Russia,water_td_irr_VolgaR_W,0.0369239,3.081651,0.8564590000000001,0.451798,11.9672706,2.254225,7.0454880000000015,0.3172958,0.0406517,2.062422,0.2471881,1,1,3,2,1,4,3,6,0,4,3,4
ssp_socio3_ag4_gwlo_rs_miroc_NDC_Tax_ffict,2100,Russia,water_td_irr_VolgaR_W,0.0462528,3.48561,1.064067,0.428396,14.552512899999998,3.13181,8.238489999999999,0.382667,0.0483745,2.52121,0.2299614,1,1,4,1,1,4,3,3,0,7,4,4
ssp_socio3_ag4_gwlo_rs_miroc_NDC_Tax_uct,2100,Russia,water_td_irr_VolgaR_W,0.03718933,3.089632,0.8610559999999999,0.451917,11.9366916,2.250796,7.020703999999999,0.3209737,0.0406793,2.055714,0.2478246,1,1,4,2,1,4,3,6,0,4,3,4
ssp_socio3_ag4_gwlo_rs_noresm_NDC_Tax_ffict,2100,Russia,water_td_irr_VolgaR_W,0.0470444999999999,3.5353,1.077524,0.434756,15.006082300000001,3.21524,8.54983,0.38721,0.0492276,2.56998,0.2345947,1,1,5,1,1,4,3,3,0,7,4,4
ssp_socio3_ag4_gwlo_rs_noresm_NDC_Tax_uct,2100,Russia,water_td_irr_VolgaR_W,0.03719593,3.087757,0.856562,0.451286,12.1004967,2.2651830000000004,7.157156,0.3191612,0.0408554,2.069387,0.2487541,1,1,5,2,1,4,3,6,0,4,3,4
